index,2022,2050,Type,state,Retire,Remaining,Mismatch_1Y,Mismatch_5Y,Mismatch_10Y,MismatchMult_1y,MismatchMult_5y,MismatchMult_10y
Electrical Equipment,29.158598716819256,131.8603817255192,3,AL,21.230035642680686,7.9285630741385695,123.93181865138064,100.35537184367128,77.87884630063786,4.2502666144890675,3.4417076354833305,2.6708706771877826
TCPU,1115.3700434430875,833.5407276450367,3,AL,741.2444329048127,374.1256105382748,459.41511710676184,473.6467371324061,473.6493702575326,0.41189479653637817,0.4246543467047797,0.42465670746849393
Wholesale Trade,66.05319124235943,58.69859080575752,3,AL,46.49179992109275,19.561391321266683,39.137199484490836,39.93620320882167,40.421349257415535,0.5925103503461379,0.6046067185806289,0.611951496924703
Retail Trade,13.39509075314752,15.578995224779625,3,AL,7.207771440383978,6.187319312763541,9.391675912016083,8.768566550698008,8.080505916780186,0.7011282032418682,0.6546104623171447,0.6032438350506483
FIRE,327.5712459572298,298.92764384527766,3,AL,235.82075431568967,91.75049164154012,207.17715220373753,222.78002878167484,235.52195172749742,0.6324644020519071,0.6800964111812265,0.7189945840308858
Misc. Services,48.87539834786458,38.40321866912668,3,AL,30.56123659756201,18.31416175030257,20.08905691882411,22.554212050169664,24.621864066592213,0.4110259475706518,0.4614634931390811,0.503768048934336
Professional Services,847.6542650675469,827.1371821394685,3,AL,559.8164446621275,287.8378204054194,539.2993617340491,544.15987477664,545.7149314995964,0.6362256216466674,0.6419596965435873,0.6437942378029681
Government,2.03459501605497,1.6988471034623993,3,AL,1.5274564202852632,0.507138595769707,1.1917085076926923,1.5589407584213502,1.85535711137277,0.5857227105585788,0.7662167390167396,0.9119048738113308
Agriculture,0.04303459544292937,0.07624918500403438,4,AL,0.030956356739392232,0.012078238703537136,0.06417094630049724,0.057463736930465095,0.05082122849746494,1.4911478925274897,1.3352916726420965,1.1809389161067372
Mining,262.2455794446433,109.65521450606695,4,AL,186.5727256745472,75.67285377009608,33.98236073597087,58.38247964422561,78.15501422695095,0.12958220614408533,0.22262521933777502,0.29802223699045605
Construction,0.0,0.0,4,AL,0.0,0.0,0.0,5.230427276896853,9.43304063958885,0.0,inf,inf
Manufacturing,9.720817585075563,8.927076404170446,4,AL,6.701186779218205,3.019630805857358,5.907445598313088,5.8758499422245505,5.771114005924734,0.6077107760341917,0.6044604675275239,0.5936860717132646
Fabricated Metals,0.00015409366422961202,0.0012341956469418456,4,AL,0.00010843628223565289,4.565738199395913e-05,0.0011885382649478864,0.0009579729344211129,0.0007362558321414405,7.713089768420772,6.216822341207071,4.77797601752373
Machinery,31.99849544438631,30.871015385265537,4,AL,23.027977063395962,8.970518380990349,21.900497004275188,22.46006052736719,22.94166138448125,0.6844227111346051,0.7019098934324268,0.7169606278630842
Electrical Equipment,15.490115038395338,70.04906174578417,4,AL,11.278172094897917,4.211942943497421,65.83711880228675,53.31244720216041,41.372094042315624,4.250266614489068,3.4417076354833314,2.6708706771877835
TCPU,763.6768367286935,570.7126078153233,4,AL,507.5187441972802,256.1580925314133,314.55451528391,324.29868819459585,324.30049105516144,0.41189479653637806,0.4246543467047794,0.4246567074684937
Wholesale Trade,185.50342778995676,164.84880739456472,4,AL,130.56732138562882,54.936106404327944,109.91270099023677,112.15661876154437,113.5191003207276,0.5925103503461379,0.6046067185806288,0.6119514969247031
Retail Trade,10.078687849695639,11.721893697924957,4,AL,5.423246454863433,4.655441394832206,7.066452303092751,6.597614512839451,6.0799063107287665,0.7011282032418682,0.6546104623171447,0.603243835050648
FIRE,410.7352729250649,374.8196122063407,4,AL,295.69109951090223,115.04417341416269,259.775438792178,279.3395850618782,295.3164367035693,0.632464402051907,0.6800964111812264,0.7189945840308856
Misc. Services,53.77727596776559,42.25480626717603,4,AL,33.62632551300886,20.15095045475673,22.103855812419297,24.816249619589463,27.09127339128463,0.4110259475706519,0.461463493139081,0.503768048934336
Professional Services,1586.0596706308695,1547.6698233402158,4,AL,1047.4816472064872,538.5780234243823,1009.0917999158335,1018.1863848582152,1021.0960767638273,0.6362256216466674,0.6419596965435874,0.6437942378029682
Government,2.0328188260593167,1.6973640195044113,4,AL,1.5261229594288772,0.5066958666304395,1.1906681528739718,1.5575798119150064,1.85373739505892,0.5857227105585792,0.7662167390167396,0.9119048738113313
Agriculture,0.0024392078388704914,0.004321816154074825,5,AL,0.0017546113131639328,0.0006845965257065586,0.0036372196283682664,0.003257053915087091,0.002880555461394775,1.49114789252749,1.335291672642096,1.1809389161067372
Mining,95.71761611532685,40.023308493370024,5,AL,68.09760748503352,27.620008630293327,12.403299863076697,21.30915528216358,28.52597807408344,0.12958220614408522,0.22262521933777493,0.2980222369904561
Construction,0.0,0.0,5,AL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manufacturing,0.4347795862019182,0.3992782038166354,5,AL,0.29972162211987524,0.13505796408204296,0.26422023973459247,0.2628070719470349,0.2581225845933355,0.6077107760341918,0.604460467527524,0.5936860717132645
Fabricated Metals,6.892093075889897e-06,5.5201434238765546e-05,5,AL,4.849991423774371e-06,2.042101652115526e-06,5.315933258665002e-05,4.284691821187088e-05,3.293025542714329e-05,7.713089768420772,6.216822341207072,4.777976017523731
Machinery,1.4311854416190142,1.380757037910661,5,AL,1.0299642237976154,0.40122121782139875,0.9795358200892623,1.0045632208088429,1.0261036128116736,0.6844227111346047,0.7019098934324267,0.716960627863084
Electrical Equipment,0.6928209224863554,3.133059726007389,5,AL,0.5044348331422395,0.18838608934411594,2.944673636663273,2.384487058943894,1.8504350864109962,4.250266614489066,3.44170763548333,2.6708706771877826
TCPU,3.3902785593149285,2.533630227800651,5,AL,2.253086428904945,1.1371921304099835,1.3964380973906674,1.4396965267531017,1.4397045303997063,0.41189479653637806,0.4246543467047794,0.4246567074684938
Wholesale Trade,0.08494357501084147,0.07548565114507327,5,AL,0.059787871255095326,0.025155703755746148,0.050329947389327126,0.051357456151812364,0.05198134788202023,0.5925103503461379,0.6046067185806288,0.611951496924703
Retail Trade,1.8809467701768587,2.187611961028662,5,AL,1.012119638515893,0.8688271316609657,1.3187848293676963,1.2312874348194138,1.1346695431676181,0.7011282032418682,0.6546104623171448,0.603243835050648
FIRE,20.37488073299887,18.593253120694033,5,AL,14.668014371979888,5.706866361018983,12.88638675967505,13.856883264758048,14.649428897301432,0.6324644020519069,0.6800964111812264,0.7189945840308857
Misc. Services,17.13845757561884,13.466323675637055,5,AL,10.716484664899934,6.421972910718907,7.044350764918148,7.908772499861016,8.63380733461339,0.4110259475706517,0.461463493139081,0.5037680489343358
Professional Services,315.35800587026273,307.72490989574055,5,AL,208.27193930058348,107.08606656967925,200.6388433260613,202.44712975106472,203.0256670243097,0.6362256216466674,0.6419596965435874,0.6437942378029681
Government,0.3990302697130596,0.3331824822859668,5,AL,0.29956887859834697,0.09946139111471264,0.23372109117125417,0.3057436720285106,0.36387764774958903,0.5857227105585792,0.7662167390167396,0.9119048738113311
Agriculture,0.913792470551385,1.3116886880883438,1,AR,0.6573243088034407,0.2564681617479443,1.0552205263403995,0.9934094473531663,0.9121405349404546,1.1547704323977155,1.0871280726943833,0.9981922201548304
Mining,0.7140847621774937,0.7244802669851039,1,AR,0.5080304526934408,0.2060543094840529,0.518425957501051,0.5173310851712826,0.5160168020009981,0.7260005883898003,0.7244673357736405,0.72262682153794
Construction,0.0,32.60882742623631,1,AR,0.0,0.0,32.60882742623631,23.757198711442676,40.702487784857794,inf,inf,inf
Manufacturing,2.87213623513546,3.697236219954127,1,AR,1.9799488261720821,0.8921874089633777,2.8050488109907494,2.746634435350476,2.5063744273044506,0.976641977032978,0.9563036745089967,0.8726516509361337
Fabricated Metals,5.165468578563208e-05,0.00041869652302742956,1,AR,3.634959370100035e-05,1.5305092084631732e-05,0.00040339143094279785,0.0003646751285253845,0.00031817561679884195,7.809386986049627,7.059865392247146,6.159666097269021
Machinery,8.563065578458954,9.442099756598548,1,AR,6.162479672702939,2.4005859057560146,7.0415138508425335,6.67169358790957,7.4150067790443375,0.8223122649622117,0.779124430004685,0.8659289960008427
Electrical Equipment,4.095097343422354,18.792797888762237,1,AR,2.9815926137409132,1.1135047296814404,17.679293159080796,15.483055782202943,12.853172701927186,4.317185081687426,3.7808761266865143,3.1386733022530633
TCPU,3.68997844690448,4.499320159729495,1,AR,2.452258779394282,1.237719667510198,3.2616004922192974,3.0605143702940594,2.8197840631410114,0.8839077352756495,0.8294125329814657,0.7641735863000843
Wholesale Trade,1.341442943024313,1.372295643663697,1,AR,0.9441799213578838,0.39726302166642935,0.9750326219972677,0.9699411578930849,0.9434642716611056,0.7268535922959458,0.7230580793144514,0.703320462914393
Retail Trade,1.2651574606617144,1.6277430307502143,1,AR,0.6807692445385999,0.5843882161231145,1.0433548146271,0.9354795478798951,0.7846535270707878,0.8246837623527072,0.739417485148933,0.6202022684673504
FIRE,0.0,0.0,1,AR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Misc. Services,28.549060831283917,24.80399717152331,1,AR,17.851406478432892,10.697654352851025,14.106342818672285,13.767212349302085,12.965877892487285,0.4941088220742668,0.4822299560276968,0.45416127588615246
Professional Services,0.0,0.0,1,AR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Government,0.5617337859370938,1.8801176571523144,1,AR,0.42171728085938637,0.1400165050777074,1.740101152074607,1.3635363610133686,2.0389702648790107,3.0977327617418293,2.4273711055828593,3.6297803620224944
Agriculture,0.36548074738547526,0.5246234539121688,2,AR,0.2629036541646719,0.10257709322080338,0.4220463606913654,0.39732438051207447,0.36482003865655427,1.1547704323977153,1.0871280726943833,0.9981922201548303
Mining,2.3220776738664215,2.3558820216145993,2,AR,1.652025409765663,0.6700522641007585,1.6858297575138408,1.6822694258454585,1.6779956088303056,0.7260005883898003,0.7244673357736403,0.7226268215379401
Construction,0.0,357.122777429183,2,AR,0.0,0.0,357.122777429183,260.182210076686,445.7622868803511,inf,inf,inf
Manufacturing,19.31244676929248,24.860477305317175,2,AR,13.313315658081256,5.999131111211225,18.86134619410595,18.468563809233792,16.853038556839273,0.9766419770329775,0.9563036745089962,0.8726516509361331
Fabricated Metals,0.0003473297531697688,0.002815344973729531,2,AR,0.0002444172337120595,0.0001029125194577093,0.002712432454271822,0.0024521013041009943,0.0021394353051726422,7.809386986049628,7.059865392247146,6.159666097269021
Machinery,57.57865735716038,63.48934521591685,2,AR,41.4369482860932,16.141709071067183,47.347636144849666,44.86093859383266,49.85902895636244,0.8223122649622117,0.7791244300046852,0.8659289960008429
Electrical Equipment,27.535723581783806,126.36409945772489,2,AR,20.048439184804636,7.48728439697917,118.87681506074571,104.10915992140531,86.42564046436499,4.317185081687426,3.7808761266865156,3.1386733022530655
TCPU,1777.307105344512,2167.132899059461,2,AR,1181.1497046594377,596.1574006850742,1570.975498374387,1474.1207881297473,1358.171144647737,0.883907735275649,0.8294125329814651,0.7641735863000841
Wholesale Trade,83.45691801094848,85.37639682372026,2,AR,58.741481845434336,24.71543616551415,60.66096065820611,60.34419884250005,58.696958208868836,0.7268535922959456,0.7230580793144513,0.7033204629143931
Retail Trade,63.00003238844731,81.0554155082778,2,AR,33.89972061861665,29.10031176983066,51.95510373844714,46.58332551296706,39.07276300083158,0.8246837623527072,0.7394174851489334,0.6202022684673506
FIRE,184.54732419950165,231.27587714633412,2,AR,132.85686621392563,51.69045798557602,179.5854191607581,162.45256353245378,189.11741114353237,0.9731131022339855,0.8802759088332123,1.0247637670383685
Misc. Services,77.78704914713668,67.5829498710677,2,AR,48.639366502793806,29.14768264434288,38.43526722672482,37.51124528974802,35.327865488082466,0.49410882207426693,0.48222995602769686,0.45416127588615274
Professional Services,85.5728481410613,96.09931371412617,2,AR,56.51489006797327,29.05795807308803,67.04135564103814,64.45045826485506,60.52372945453027,0.7834419105757098,0.7531648141313778,0.7072772587253473
Government,3.18863897008187,10.672344409432142,2,AR,2.393845963639061,0.7947930064428088,9.877551402989333,7.740010102112219,11.574059115182802,3.0977327617418293,2.4273711055828593,3.629780362022494
Agriculture,0.1360642084431644,0.19531117712198004,3,AR,0.09787595613895023,0.03818825230421419,0.15712292481776585,0.14791922068750415,0.13581823430949186,1.1547704323977155,1.0871280726943833,0.99819222015483
Mining,0.0383017549055437,0.038859344281973386,3,AR,0.027249507221356963,0.01105224768418674,0.027807096597786646,0.027748370331874207,0.027677875406718257,0.7260005883898003,0.7244673357736403,0.7226268215379402
Construction,0.0,287.9522540850698,3,AR,0.0,0.0,287.9522540850698,209.7879457696407,359.4233227500196,inf,inf,inf
Manufacturing,9.480048401516116,12.203452568937953,3,AR,6.5352090458031835,2.944839355712933,9.25861321322502,9.065805120893002,8.272779888537492,0.9766419770329777,0.9563036745089966,0.8726516509361335
Fabricated Metals,0.0001704964114941446,0.0013819899123480592,3,AR,0.00011997895623662026,5.051745525752434e-05,0.001331472457090535,0.0012036817150098402,0.0010502009655865108,7.809386986049627,7.059865392247148,6.159666097269021
Machinery,28.26407576217179,31.16550030234763,3,AR,20.340471616879185,7.923604145292604,23.241896157055027,22.021231917811324,24.47468274762917,0.8223122649622114,0.7791244300046849,0.8659289960008427
Electrical Equipment,13.5166711626174,62.02931163429766,3,AR,9.84133062564621,3.6753405369711896,58.35397109732647,51.104859311012184,42.42441491344111,4.317185081687426,3.7808761266865147,3.1386733022530637
TCPU,308.3320022527616,375.96002621354114,3,AR,204.90901786346532,103.42298438929626,272.53704182424485,255.7344269877099,235.61917193257844,0.8839077352756491,0.8294125329814654,0.7641735863000841
Wholesale Trade,17.93685480411583,18.349395952109663,3,AR,12.624926200868547,5.311928603247281,13.037467348862382,12.969387783606184,12.615357024059001,0.7268535922959457,0.7230580793144515,0.7033204629143932
Retail Trade,7.734665880833856,9.95136880125879,3,AR,4.161950438722249,3.5727154421116074,6.378653359147182,5.719147194073428,4.797057325130175,0.8246837623527074,0.7394174851489331,0.6202022684673505
FIRE,198.12376048896385,248.2899532104897,3,AR,142.6306344741529,55.49312601481094,192.79682719567876,174.40357332587635,203.03005113847811,0.9731131022339856,0.8802759088332124,1.0247637670383687
Misc. Services,32.480043563827934,28.2193138838855,3,AR,20.30940574618633,12.170637817641605,16.048676066243896,15.66284997956243,14.751178025785915,0.49410882207426693,0.4822299560276971,0.4541612758861526
Professional Services,282.1107098291639,316.8136411832114,3,AR,186.31442214838228,95.79628768078163,221.01735350242978,212.4758603329533,199.53048950503296,0.7834419105757096,0.7531648141313778,0.7072772587253474
Government,1.2853339133799786,4.302000425078587,3,AR,0.9649544615563862,0.3203794518235924,3.9816209732549948,3.1199824023643035,4.665479797428169,3.0977327617418298,2.4273711055828606,3.6297803620224953
Agriculture,0.04732668119762239,0.06793432247721043,4,AR,0.0340438108309392,0.013282870366683193,0.054651452110527236,0.05145016371739273,0.04724112497721456,1.1547704323977153,1.087128072694383,0.9981922201548303
Mining,0.0,0.0,4,AR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Construction,0.0,52.69585686629032,4,AR,0.0,0.0,52.69585686629032,38.391627103860394,65.77520995701607,inf,inf,inf
Manufacturing,3.5101536891505365,4.51854170368798,4,AR,2.4197754241241367,1.0903782650263998,3.42816343866158,3.3567728710259677,3.063141411876775,0.9766419770329776,0.9563036745089964,0.8726516509361334
Fabricated Metals,6.312927766248411e-05,0.0005117059305753714,4,AR,4.442430650322955e-05,1.870497115925456e-05,0.0004930009594161168,0.00044568420260693244,0.00038885527136268587,7.809386986049627,7.059865392247147,6.159666097269021
Machinery,10.46526827765468,11.539571448075346,4,AR,7.531415290414735,2.933852987239945,8.605718460835401,8.153746181673814,9.062179252548985,0.8223122649622114,0.779124430004685,0.8659289960008427
Electrical Equipment,5.004783850988386,22.967437279516098,4,AR,3.6439247500295013,1.3608591009588848,21.606578178557214,18.922467781428193,15.70838145664453,4.317185081687428,3.7808761266865156,3.138673302253065
TCPU,179.17483907379116,218.47416649202592,4,AR,119.0746988058589,60.10014026793226,158.37402622409365,148.60985712273958,136.92067934975944,0.8839077352756493,0.8294125329814654,0.7641735863000841
Wholesale Trade,53.92340986013673,55.16362870844554,4,AR,37.95420531737819,15.96920454275854,39.194424165687,38.98975716355641,37.925437584753915,0.7268535922959457,0.7230580793144513,0.7033204629143931
Retail Trade,6.346319494688888,8.165131732291313,4,AR,3.414894400369942,2.9314250943189464,5.233706637972366,4.692579600714508,3.9360017470246174,0.8246837623527076,0.7394174851489335,0.6202022684673504
FIRE,225.91730065199314,283.12099401852447,4,AR,162.63939191925775,63.2779087327354,219.84308528578907,198.86955715257938,231.5118640552762,0.9731131022339856,0.8802759088332125,1.0247637670383687
Misc. Services,35.16019171832643,30.547880404385445,4,AR,21.98527222778865,13.174919490537782,17.372960913847663,16.955297706253944,15.96839753119687,0.4941088220742668,0.4822299560276968,0.4541612758861527
Professional Services,564.0428510061623,633.4267476723377,4,AR,372.5109121726627,191.53193883349962,441.89480883883806,424.8172290401887,398.93468146326796,0.7834419105757096,0.7531648141313778,0.7072772587253473
Government,1.2644128486873334,4.231977819852073,4,AR,0.9492481345813274,0.315164714106006,3.916813105746067,3.0691992144313454,4.589540927654202,3.0977327617418293,2.4273711055828597,3.629780362022494
Agriculture,0.0033211706103594657,0.004767320875593714,5,AR,0.0023890393565571366,0.0009321312538023291,0.003835189621791385,0.003610537804729315,0.003315166665067688,1.1547704323977155,1.0871280726943835,0.9981922201548303
Mining,0.06619422905206887,0.06715787155334352,5,AR,0.047093406738536556,0.019100822313532315,0.0480570492398112,0.04795555676494244,0.04783372534405089,0.7260005883898002,0.7244673357736404,0.72262682153794
Construction,0.0,0.0,5,AR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manufacturing,0.1655337614634403,0.21308787898740228,5,AR,0.11411310253739766,0.051420658926042626,0.16166722006135964,0.15830054434278362,0.1444533102267393,0.9766419770329776,0.9563036745089962,0.8726516509361336
Fabricated Metals,2.977085254768392e-06,2.4131310179694704e-05,5,AR,2.094985920022201e-06,8.820993347461906e-07,2.3249210844948513e-05,2.1017821159908644e-05,1.8337851112476362e-05,7.809386986049626,7.059865392247145,6.159666097269018
Machinery,0.4935268868934999,0.5441894676521413,5,AR,0.3551706314225016,0.13835625547099828,0.405833212181143,0.3845188544428847,0.4273592416671098,0.8223122649622113,0.7791244300046849,0.8659289960008427
Electrical Equipment,0.23601835404707838,1.0831110602949146,5,AR,0.17184221084863197,0.06417614319844642,1.018934917096468,0.8923561602764443,0.7407845066892764,4.317185081687427,3.7808761266865147,3.1386733022530646
TCPU,1.3861823029554465,1.6902207073810445,5,AR,0.9212188556589346,0.46496344729651196,1.2252572600845326,1.1497169750683582,1.0592839017151734,0.8839077352756493,0.8294125329814656,0.7641735863000843
Wholesale Trade,0.028678818078887773,0.029338420482016778,5,AR,0.02018569954031249,0.008493118538575282,0.020845301943441495,0.020736451117129153,0.020170399607081016,0.7268535922959459,0.7230580793144512,0.7033204629143932
Retail Trade,1.162312051728594,1.495422823312965,5,AR,0.6254291042630611,0.536882947465533,0.9585398758474319,0.859433854247454,0.7208685711490146,0.8246837623527077,0.7394174851489334,0.6202022684673506
FIRE,18.606586595275786,23.317892330260353,5,AR,13.395007468729544,5.211579126546242,18.10631320371411,16.378929925440254,19.06735577110043,0.9731131022339854,0.880275908833212,1.0247637670383687
Misc. Services,13.929305599704964,12.102060335300626,5,AR,8.70983804658705,5.219467553117914,6.882592782182712,6.717128426842081,6.326151203370136,0.4941088220742671,0.48222995602769714,0.45416127588615257
Professional Services,155.56644988352866,174.70295070822326,5,AR,102.74077589353749,52.825673989991174,121.87727671823208,117.1671763116062,110.02861222325626,0.7834419105757097,0.753164814131378,0.7072772587253472
Government,0.3241805345493456,1.0850291763998607,5,AR,0.24337602074197162,0.08080451380737397,1.0042246625924869,0.7869064625574874,1.1767041380571692,3.0977327617418293,2.4273711055828597,3.629780362022494
Agriculture,2.55133460172687,1.6812010767700236,1,AZ,1.8352681901553392,0.7160664115715307,0.9651346651984929,0.798481207493497,0.9198344195074988,0.3782861975631271,0.31296608722080016,0.36053068808964106
Mining,0.0004905829296593398,0.0024943189167601913,1,AZ,0.00034902168627505266,0.00014156124338428713,0.002352757673375904,0.0018749525661371762,0.0016911742193995677,4.795840888735481,3.821887091422323,3.4472748992181956
Construction,7.202718460377884,0.0,1,AZ,4.911728691905281,2.2909897684726035,-2.2909897684726035,6.897736016032375,2.354433456422388,-0.31807293052967794,0.9576573142455566,0.3268812281604666
Manufacturing,1.1748775030189378,1.2990004426454371,1,AZ,0.8099188696348943,0.36495863338404344,0.9340418092613937,1.144213484974335,1.0528889059396827,0.7950120815670584,0.973900242394795,0.8961690927217552
Fabricated Metals,0.5277688712758395,0.00013853092063659627,1,AZ,0.37139290941633146,0.15637596185950803,-0.15623743093887144,-0.15626338368730647,-0.02608402931117848,-0.29603381222765146,-0.29608298668610766,-0.0494232053666265
Machinery,4.062314763659767,3.810329086873299,1,AZ,2.923477804274807,1.1388369593849603,2.6714921274883388,2.671487047290205,2.671485237944421,0.6576280477787431,0.6576267972114116,0.6576263518136792
Electrical Equipment,4.725834335736334,23.807896800766084,1,AZ,3.4408248614229344,1.2850094743133993,22.522887326452686,18.95532915559981,17.58278297189738,4.7659070814515525,4.011001615579564,3.720566935437825
TCPU,1.958094002957742,3.861253286612918,1,AZ,1.3012957334915067,0.6567982694662353,3.2044550171466826,2.6940114782405646,2.5128875646729765,1.636517456417458,1.3758335780464084,1.2833334665635088
